window_start,window_end,total_count,positive_count,positive_rate,baseline_positive_rate,absolute_change,relative_change,label_drift_detected
2023-10-05,2023-12-04,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-06,2023-12-05,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-07,2023-12-06,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-08,2023-12-07,215,2,0.009302325581395349,0.02563580874872838,-0.016333483167333032,-0.6371354743447767,True
2023-10-09,2023-12-08,220,2,0.00909090909090909,0.02563580874872838,-0.01654489965781929,-0.6453823953823954,True
2023-10-12,2023-12-11,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-13,2023-12-12,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-14,2023-12-13,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-15,2023-12-14,215,2,0.009302325581395349,0.02563580874872838,-0.016333483167333032,-0.6371354743447767,True
2023-10-16,2023-12-15,220,2,0.00909090909090909,0.02563580874872838,-0.01654489965781929,-0.6453823953823954,True
2023-10-19,2023-12-18,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-20,2023-12-19,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-21,2023-12-20,210,2,0.009523809523809525,0.02563580874872838,-0.016111999224918856,-0.628495842781557,True
2023-10-22,2023-12-21,215,2,0.009302325581395349,0.02563580874872838,-0.016333483167333032,-0.6371354743447767,True
2023-10-23,2023-12-22,220,2,0.00909090909090909,0.02563580874872838,-0.01654489965781929,-0.6453823953823954,True
2023-10-27,2023-12-26,204,2,0.00980392156862745,0.02563580874872838,-0.01583188718010093,-0.6175692499221911,True
2023-10-28,2023-12-27,204,2,0.00980392156862745,0.02563580874872838,-0.01583188718010093,-0.6175692499221911,True
2023-10-29,2023-12-28,209,2,0.009569377990430622,0.02563580874872838,-0.016066430758297758,-0.6267183109288371,True
2023-10-30,2023-12-29,214,2,0.009345794392523364,0.02563580874872838,-0.016290014356205015,-0.6354398457202195,True
